2.5042	2.5030	1
4.4162	4.4149	2
11.2598	11.2588	3
13.3798	13.3720	4
15.2890	15.2881	1
17.0668	17.0662	2
22.4720	22.4185	3
23.5230	23.4649	4
25.6051	25.6034	1
27.6545	27.6535	2
30.7619	30.7082	3
33.4613	33.4449	4
39.8621	39.8616	1
42.2675	42.2469	2
44.9180	44.9156	3
47.3419	47.3379	4
50.0389	50.0384	1
55.0036	55.0026	2
57.7060	57.6476	3
64.0065	63.9840	4

