3.1247	3.1199	1
4.2920	4.2913	2
7.3821	7.3624	3
10.4206	10.4119	4
13.0670	13.0665	1
13.9653	13.9645	2
17.4959	17.4949	3
19.9297	19.8754	4
21.9622	21.9617	1
22.5923	22.5908	2
25.7771	25.7500	3
27.8691	27.7900	4
30.3128	30.3119	1
31.1458	31.1427	2
32.8948	32.8068	3
35.3475	35.3026	4
40.6166	40.6160	1
41.8843	41.8819	2
45.4009	45.3719	3
49.3485	49.3130	4
	
